d,manifold,samplingdist,cov_type,mean_type,value,summary_type,n,ptile,M-estimator,cutoff_ratio,eff_rank
50,euclidean,gaussian,full-rank,hardr,0.9927946834543012,ARE,1000,5.00,Hampel,0.8332131128317357,50.0
50,euclidean,gaussian,full-rank,mono,0.9934698866237994,ARE,1000,10.00,Huber,0.8676926921190073,50.0
50,euclidean,gaussian,full-rank,softr,0.989319816651524,ARE,1000,10.00,Cauchy,0.8676926921190073,50.0
50,euclidean,gaussian,full-rank,hardr,0.9935439385848709,ARE,1000,10.00,Hampel,0.8676926921190073,50.0
50,euclidean,gaussian,full-rank,mono,0.9941462098612748,ARE,1000,15.00,Huber,0.8913690203371688,50.0
50,euclidean,gaussian,full-rank,softr,0.989859511164853,ARE,1000,15.00,Cauchy,0.8913690203371688,50.0
50,euclidean,gaussian,full-rank,hardr,0.9942158945576927,ARE,1000,15.00,Hampel,0.8913690203371688,50.0
50,euclidean,gaussian,full-rank,mono,0.9947701511055272,ARE,1000,20.00,Huber,0.9103181187413978,50.0
50,euclidean,gaussian,full-rank,softr,0.9902722179596128,ARE,1000,20.00,Cauchy,0.9103181187413978,50.0
50,euclidean,gaussian,full-rank,hardr,0.9948291345619128,ARE,1000,20.00,Hampel,0.9103181187413978,50.0
50,euclidean,gaussian,full-rank,mono,0.9953059625196912,ARE,1000,25.00,Huber,0.9266431683712625,50.0
50,euclidean,gaussian,full-rank,softr,0.990610516563462,ARE,1000,25.00,Cauchy,0.9266431683712625,50.0
50,euclidean,gaussian,full-rank,hardr,0.99535769141517,ARE,1000,25.00,Hampel,0.9266431683712625,50.0
50,euclidean,gaussian,full-rank,mono,0.9958233701462789,ARE,1000,30.00,Huber,0.941316770407195,50.0
50,euclidean,gaussian,full-rank,softr,0.9909065012204854,ARE,1000,30.00,Cauchy,0.941316770407195,50.0
50,euclidean,gaussian,full-rank,hardr,0.9958777391805346,ARE,1000,30.00,Hampel,0.941316770407195,50.0
50,euclidean,gaussian,full-rank,mono,0.9963206241391954,ARE,1000,35.00,Huber,0.9549786995802132,50.0
50,euclidean,gaussian,full-rank,softr,0.9911769199288214,ARE,1000,35.00,Cauchy,0.9549786995802132,50.0
50,euclidean,gaussian,full-rank,hardr,0.996375037503605,ARE,1000,35.00,Hampel,0.9549786995802132,50.0
50,euclidean,gaussian,full-rank,mono,0.9967805254087171,ARE,1000,40.00,Huber,0.9680150352562795,50.0
50,euclidean,gaussian,full-rank,softr,0.9914272122543133,ARE,1000,40.00,Cauchy,0.9680150352562795,50.0
50,euclidean,gaussian,full-rank,hardr,0.9968288470388059,ARE,1000,40.00,Hampel,0.9680150352562795,50.0
50,euclidean,gaussian,full-rank,mono,0.9971828181286164,ARE,1000,45.00,Huber,0.9807159718904079,50.0
50,euclidean,gaussian,full-rank,softr,0.9916650524557923,ARE,1000,45.00,Cauchy,0.9807159718904079,50.0
50,euclidean,gaussian,full-rank,hardr,0.9972236005051067,ARE,1000,45.00,Hampel,0.9807159718904079,50.0
50,euclidean,gaussian,full-rank,mono,0.997591165430268,ARE,1000,50.00,Huber,0.9932028677515474,50.0
50,euclidean,gaussian,full-rank,softr,0.9918932702770343,ARE,1000,50.00,Cauchy,0.9932028677515474,50.0
50,euclidean,gaussian,full-rank,hardr,0.9976261215867094,ARE,1000,50.00,Hampel,0.9932028677515474,50.0
50,euclidean,gaussian,full-rank,mono,0.9983958623764417,ARE,1000,60.00,Huber,1.018498657337355,50.0
50,euclidean,gaussian,full-rank,softr,0.9923369108915256,ARE,1000,60.00,Cauchy,1.018498657337355,50.0
50,euclidean,gaussian,full-rank,hardr,0.998428662119984,ARE,1000,60.00,Hampel,1.018498657337355,50.0
50,euclidean,gaussian,full-rank,mono,0.9990592176877594,ARE,1000,70.00,Huber,1.0460775707922876,50.0
50,euclidean,gaussian,full-rank,softr,0.9927928065227816,ARE,1000,70.00,Cauchy,1.0460775707922876,50.0
50,euclidean,gaussian,full-rank,hardr,0.9990846816426507,ARE,1000,70.00,Hampel,1.0460775707922876,50.0
50,euclidean,gaussian,full-rank,mono,0.9993495011756897,ARE,1000,75.00,Huber,1.0614210187819726,50.0
50,euclidean,gaussian,full-rank,softr,0.9930406606338411,ARE,1000,75.00,Cauchy,1.0614210187819726,50.0
50,euclidean,gaussian,full-rank,hardr,0.9993683500036066,ARE,1000,75.00,Hampel,1.0614210187819726,50.0
50,euclidean,gaussian,full-rank,mono,0.999592085640352,ARE,1000,80.00,Huber,1.0784388001819525,50.0
50,euclidean,gaussian,full-rank,softr,0.9933016311675311,ARE,1000,80.00,Cauchy,1.0784388001819525,50.0
50,euclidean,gaussian,full-rank,hardr,0.9996066801340502,ARE,1000,80.00,Hampel,1.0784388001819525,50.0
50,euclidean,gaussian,full-rank,mono,0.9996759355178816,ARE,1000,82.13,Huber,1.086365754946285,50.0
50,euclidean,gaussian,full-rank,softr,0.9934198199547706,ARE,1000,82.13,Cauchy,1.086365754946285,50.0
50,euclidean,gaussian,full-rank,hardr,0.999689924770219,ARE,1000,82.13,Hampel,1.086365754946285,50.0
50,euclidean,gaussian,full-rank,mono,0.9997659976338618,ARE,1000,85.00,Huber,1.0985186181728797,50.0
50,euclidean,gaussian,full-rank,softr,0.993600679849219,ARE,1000,85.00,Cauchy,1.0985186181728797,50.0
50,euclidean,gaussian,full-rank,hardr,0.9997800854460905,ARE,1000,85.00,Hampel,1.0985186181728797,50.0
50,euclidean,gaussian,full-rank,mono,0.999883672057427,ARE,1000,90.00,Huber,1.123859220752554,50.0
50,euclidean,gaussian,full-rank,softr,0.9939527592589521,ARE,1000,90.00,Cauchy,1.123859220752554,50.0
50,euclidean,gaussian,full-rank,hardr,0.9998923817925893,ARE,1000,90.00,Hampel,1.123859220752554,50.0
50,euclidean,gaussian,full-rank,mono,0.9999858515161479,ARE,1000,95.00,Huber,1.1615564103392535,50.0
50,euclidean,gaussian,full-rank,softr,0.9944359080118569,ARE,1000,95.00,Cauchy,1.1615564103392535,50.0
50,euclidean,gaussian,full-rank,hardr,0.9999918443607464,ARE,1000,95.00,Hampel,1.1615564103392535,50.0
50,euclidean,gaussian,full-rank,mono,1.000024997786324,ARE,1000,99.00,Huber,1.232121593810236,50.0
50,euclidean,gaussian,full-rank,softr,0.9952331531575841,ARE,1000,99.00,Cauchy,1.232121593810236,50.0
50,euclidean,gaussian,full-rank,hardr,1.0000254355783633,ARE,1000,99.00,Hampel,1.232121593810236,50.0
50,euclidean,gaussian,full-rank,mono,0.9999863039559774,ARE,1000,99.73,Huber,1.2725739992714387,50.0
50,euclidean,gaussian,full-rank,softr,0.995641439011961,ARE,1000,99.73,Cauchy,1.2725739992714387,50.0
50,euclidean,gaussian,full-rank,hardr,0.9999904736199993,ARE,1000,99.73,Hampel,1.2725739992714387,50.0
50,euclidean,gaussian,half-rank,fm,1.0,ARE,1000,0.00,Fréchet,,25.005
50,euclidean,gaussian,half-rank,gm,0.9812061344751224,ARE,1000,0.00,Geo.median,,25.005
50,euclidean,gaussian,half-rank,mono,0.9826911574754565,ARE,1000,5.00,Huber,0.7638320472867557,25.005
50,euclidean,gaussian,half-rank,softr,0.9710247106354684,ARE,1000,5.00,Cauchy,0.7638320472867557,25.005
50,euclidean,gaussian,half-rank,hardr,0.9828261666326987,ARE,1000,5.00,Hampel,0.7638320472867557,25.005
50,euclidean,gaussian,half-rank,mono,0.9839493776915648,ARE,1000,10.00,Huber,0.8115216148341099,25.005
50,euclidean,gaussian,half-rank,softr,0.9736306280879227,ARE,1000,10.00,Cauchy,0.8115216148341099,25.005
50,euclidean,gaussian,half-rank,hardr,0.9840712779701837,ARE,1000,10.00,Hampel,0.8115216148341099,25.005
50,euclidean,gaussian,half-rank,mono,0.9852224225991574,ARE,1000,15.00,Huber,0.8440622779970465,25.005
50,euclidean,gaussian,half-rank,softr,0.975297755665393,ARE,1000,15.00,Cauchy,0.8440622779970465,25.005
50,euclidean,gaussian,half-rank,hardr,0.9853345593477565,ARE,1000,15.00,Hampel,0.8440622779970465,25.005
50,euclidean,gaussian,half-rank,mono,0.9864942302869564,ARE,1000,20.00,Huber,0.8702417812452592,25.005
50,euclidean,gaussian,half-rank,softr,0.9765631325081333,ARE,1000,20.00,Cauchy,0.8702417812452592,25.005
50,euclidean,gaussian,half-rank,hardr,0.98659945327903,ARE,1000,20.00,Hampel,0.8702417812452592,25.005
50,euclidean,gaussian,half-rank,mono,0.9876677400057273,ARE,1000,25.00,Huber,0.893060297479571,25.005
50,euclidean,gaussian,half-rank,softr,0.9776089988471743,ARE,1000,25.00,Cauchy,0.893060297479571,25.005
50,euclidean,gaussian,half-rank,hardr,0.987757523686729,ARE,1000,25.00,Hampel,0.893060297479571,25.005
50,euclidean,gaussian,half-rank,mono,0.9887656602608574,ARE,1000,30.00,Huber,0.9135338928281859,25.005
50,euclidean,gaussian,half-rank,softr,0.9784996610889258,ARE,1000,30.00,Cauchy,0.9135338928281859,25.005
50,euclidean,gaussian,half-rank,hardr,0.9888568778412185,ARE,1000,30.00,Hampel,0.9135338928281859,25.005
50,euclidean,gaussian,half-rank,mono,0.9898708468302811,ARE,1000,35.00,Huber,0.9327570680089582,25.005
50,euclidean,gaussian,half-rank,softr,0.9793025520418042,ARE,1000,35.00,Cauchy,0.9327570680089582,25.005
50,euclidean,gaussian,half-rank,hardr,0.9899602343567719,ARE,1000,35.00,Hampel,0.9327570680089582,25.005
50,euclidean,gaussian,half-rank,mono,0.9909762983189961,ARE,1000,40.00,Huber,0.951083473829233,25.005
50,euclidean,gaussian,half-rank,softr,0.9800414647815804,ARE,1000,40.00,Cauchy,0.951083473829233,25.005
50,euclidean,gaussian,half-rank,hardr,0.9910532126644748,ARE,1000,40.00,Hampel,0.951083473829233,25.005
50,euclidean,gaussian,half-rank,mono,0.9920315905295545,ARE,1000,45.00,Huber,0.968896777671562,25.005
50,euclidean,gaussian,half-rank,softr,0.9807321395280849,ARE,1000,45.00,Cauchy,0.968896777671562,25.005
50,euclidean,gaussian,half-rank,hardr,0.9921006929962648,ARE,1000,45.00,Hampel,0.968896777671562,25.005
50,euclidean,gaussian,half-rank,mono,0.993101857690276,ARE,1000,50.00,Huber,0.9865659473010006,25.005
50,euclidean,gaussian,half-rank,softr,0.9813959807751726,ARE,1000,50.00,Cauchy,0.9865659473010006,25.005
50,euclidean,gaussian,half-rank,hardr,0.9931679140334484,ARE,1000,50.00,Hampel,0.9865659473010006,25.005
50,euclidean,gaussian,half-rank,mono,0.9949950289294152,ARE,1000,60.00,Huber,1.022629397552337,25.005
50,euclidean,gaussian,half-rank,softr,0.9826909864007878,ARE,1000,60.00,Cauchy,1.022629397552337,25.005
50,euclidean,gaussian,half-rank,hardr,0.9950518318052854,ARE,1000,60.00,Hampel,1.022629397552337,25.005
50,euclidean,gaussian,half-rank,mono,0.9967361971178501,ARE,1000,70.00,Huber,1.0615460970193507,25.005
50,euclidean,gaussian,half-rank,softr,0.9839881834623617,ARE,1000,70.00,Cauchy,1.0615460970193507,25.005
50,euclidean,gaussian,half-rank,hardr,0.9967779142919826,ARE,1000,70.00,Hampel,1.0615460970193507,25.005
50,euclidean,gaussian,half-rank,mono,0.9974727065954692,ARE,1000,75.00,Huber,1.08321794892124,25.005
50,euclidean,gaussian,half-rank,softr,0.9846582318184449,ARE,1000,75.00,Cauchy,1.08321794892124,25.005
50,euclidean,gaussian,half-rank,hardr,0.9975145510113623,ARE,1000,75.00,Hampel,1.08321794892124,25.005
50,euclidean,gaussian,half-rank,mono,0.9981580875103935,ARE,1000,80.00,Huber,1.1075383925599656,25.005
50,euclidean,gaussian,half-rank,softr,0.9853907797712212,ARE,1000,80.00,Cauchy,1.1075383925599656,25.005
50,euclidean,gaussian,half-rank,hardr,0.9981940516141954,ARE,1000,80.00,Hampel,1.1075383925599656,25.005
50,euclidean,gaussian,half-rank,mono,0.9984216621389354,ARE,1000,82.13,Huber,1.1188693990346112,25.005
50,euclidean,gaussian,half-rank,softr,0.9857124444393637,ARE,1000,82.13,Cauchy,1.1188693990346112,25.005
50,euclidean,gaussian,half-rank,hardr,0.9984514702387253,ARE,1000,82.13,Hampel,1.1188693990346112,25.005
50,euclidean,gaussian,half-rank,mono,0.998785551446888,ARE,1000,85.00,Huber,1.1361125573654227,25.005
50,euclidean,gaussian,half-rank,softr,0.9861914730056147,ARE,1000,85.00,Cauchy,1.1361125573654227,25.005
50,euclidean,gaussian,half-rank,hardr,0.9988097220401999,ARE,1000,85.00,Hampel,1.1361125573654227,25.005
50,euclidean,gaussian,half-rank,mono,0.9993270950056697,ARE,1000,90.00,Huber,1.1723656068242967,25.005
50,euclidean,gaussian,half-rank,softr,0.9871332625131123,ARE,1000,90.00,Cauchy,1.1723656068242967,25.005
50,euclidean,gaussian,half-rank,hardr,0.9993486667634688,ARE,1000,90.00,Hampel,1.1723656068242967,25.005
50,euclidean,gaussian,half-rank,mono,0.9997172207765184,ARE,1000,95.00,Huber,1.2263377987937052,25.005
50,euclidean,gaussian,half-rank,softr,0.9884182206050572,ARE,1000,95.00,Cauchy,1.2263377987937052,25.005
50,euclidean,gaussian,half-rank,hardr,0.999734324173064,ARE,1000,95.00,Hampel,1.2263377987937052,25.005
50,euclidean,gaussian,half-rank,mono,0.999941542627964,ARE,1000,99.00,Huber,1.3276204709242063,25.005
50,euclidean,gaussian,half-rank,softr,0.9904610262557099,ARE,1000,99.00,Cauchy,1.3276204709242063,25.005
50,euclidean,gaussian,half-rank,hardr,0.9999486200561959,ARE,1000,99.00,Hampel,1.3276204709242063,25.005
50,euclidean,gaussian,half-rank,mono,0.9999520675042165,ARE,1000,99.73,Huber,1.3878035099838442,25.005
50,euclidean,gaussian,half-rank,softr,0.9914762351347531,ARE,1000,99.73,Cauchy,1.3878035099838442,25.005
50,euclidean,gaussian,half-rank,hardr,0.9999595055886161,ARE,1000,99.73,Hampel,1.3878035099838442,25.005
50,euclidean,gaussian,low-rank,fm,1.0,ARE,1000,0.00,Fréchet,,5.004500000000001
50,euclidean,gaussian,low-rank,gm,0.9157904770262575,ARE,1000,0.00,Geo.median,,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9236745953566121,ARE,1000,5.00,Huber,0.478100286259484,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.8083776389971021,ARE,1000,5.00,Cauchy,0.478100286259484,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.7786466038325406,ARE,1000,5.00,Hampel,0.478100286259484,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9302919593820116,ARE,1000,10.00,Huber,0.5671279909615828,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.8388887566044927,ARE,1000,10.00,Cauchy,0.5671279909615828,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.8692953002064481,ARE,1000,10.00,Hampel,0.5671279909615828,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9356662636160024,ARE,1000,15.00,Huber,0.6312695757837279,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.8580995640100647,ARE,1000,15.00,Cauchy,0.6312695757837279,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9047087878816406,ARE,1000,15.00,Hampel,0.6312695757837279,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9414553827069195,ARE,1000,20.00,Huber,0.6843897748085399,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.872334074171082,ARE,1000,20.00,Cauchy,0.6843897748085399,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9248113822322879,ARE,1000,20.00,Hampel,0.6843897748085399,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.947566385869544,ARE,1000,25.00,Huber,0.7313993114673945,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.8836761883496952,ARE,1000,25.00,Cauchy,0.7313993114673945,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9383776183497277,ARE,1000,25.00,Hampel,0.7313993114673945,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9534545550035135,ARE,1000,30.00,Huber,0.7744989233487091,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.8932157749796295,ARE,1000,30.00,Cauchy,0.7744989233487091,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9483100906885303,ARE,1000,30.00,Hampel,0.7744989233487091,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9587466139109325,ARE,1000,35.00,Huber,0.8153187145783753,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9015486948828793,ARE,1000,35.00,Cauchy,0.8153187145783753,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9558593729061599,ARE,1000,35.00,Hampel,0.8153187145783753,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9633211607831306,ARE,1000,40.00,Huber,0.8553218838126015,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.908925469768411,ARE,1000,40.00,Cauchy,0.8553218838126015,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9617611883192009,ARE,1000,40.00,Hampel,0.8553218838126015,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9678255056424031,ARE,1000,45.00,Huber,0.8942829058962679,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9156590327822415,ARE,1000,45.00,Cauchy,0.8942829058962679,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9670271640420265,ARE,1000,45.00,Hampel,0.8942829058962679,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9721635594878323,ARE,1000,50.00,Huber,0.933069092424877,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9217552022742971,ARE,1000,50.00,Cauchy,0.933069092424877,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9718209005959697,ARE,1000,50.00,Hampel,0.933069092424877,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9805089735383655,ARE,1000,60.00,Huber,1.0132859317390932,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9330465874711366,ARE,1000,60.00,Cauchy,1.0132859317390932,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9804952854752566,ARE,1000,60.00,Hampel,1.0132859317390932,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9875759741322147,ARE,1000,70.00,Huber,1.1008754562217409,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9434608878544102,ARE,1000,70.00,Cauchy,1.1008754562217409,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9876162475153025,ARE,1000,70.00,Hampel,1.1008754562217409,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9904487560152635,ARE,1000,75.00,Huber,1.1507205465452732,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9484910493994486,ARE,1000,75.00,Cauchy,1.1507205465452732,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9904954963773842,ARE,1000,75.00,Hampel,1.1507205465452732,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.993115996791992,ARE,1000,80.00,Huber,1.2065535142962194,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9535982383150571,ARE,1000,80.00,Cauchy,1.2065535142962194,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9931650752098234,ARE,1000,80.00,Hampel,1.2065535142962194,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9940593375222643,ARE,1000,82.13,Huber,1.232598262022777,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9558293090374275,ARE,1000,82.13,Cauchy,1.232598262022777,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9941056464747373,ARE,1000,82.13,Hampel,1.232598262022777,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9950860444162091,ARE,1000,85.00,Huber,1.2725186346907154,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9589850878369593,ARE,1000,85.00,Cauchy,1.2725186346907154,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9951409357726191,ARE,1000,85.00,Hampel,1.2725186346907154,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9971240851639365,ARE,1000,90.00,Huber,1.357691337340041,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9651079026969148,ARE,1000,90.00,Cauchy,1.357691337340041,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9971643565774163,ARE,1000,90.00,Hampel,1.357691337340041,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9985931566251822,ARE,1000,95.00,Huber,1.485035952939696,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9722511818971142,ARE,1000,95.00,Cauchy,1.485035952939696,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9986205633266168,ARE,1000,95.00,Hampel,1.485035952939696,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9995447198886754,ARE,1000,99.00,Huber,1.7274733213676507,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9820059465556525,ARE,1000,99.00,Cauchy,1.7274733213676507,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9995631373873632,ARE,1000,99.00,Hampel,1.7274733213676507,5.004500000000001
50,euclidean,gaussian,low-rank,mono,0.9995087073674148,ARE,1000,99.73,Huber,1.8687670224023225,5.004500000000001
50,euclidean,gaussian,low-rank,softr,0.9857413728378337,ARE,1000,99.73,Cauchy,1.8687670224023225,5.004500000000001
50,euclidean,gaussian,low-rank,hardr,0.9995446621608186,ARE,1000,99.73,Hampel,1.8687670224023225,5.004500000000001
50,euclidean,t,full-rank,fm,1.0,ARE,1000,0.00,Fréchet,,50.0
50,euclidean,t,full-rank,gm,1.7587285128764263,ARE,1000,0.00,Geo.median,,50.0
50,euclidean,t,full-rank,mono,1.744233051562866,ARE,1000,5.00,Huber,0.44152809491136935,50.0
50,euclidean,t,full-rank,softr,1.9020221895817513,ARE,1000,5.00,Cauchy,0.44152809491136935,50.0
50,euclidean,t,full-rank,hardr,1.8430102763670364,ARE,1000,5.00,Hampel,0.44152809491136935,50.0
50,euclidean,t,full-rank,mono,1.727539241447846,ARE,1000,10.00,Huber,0.49202054879294976,50.0
50,euclidean,t,full-rank,softr,1.8857373359772267,ARE,1000,10.00,Cauchy,0.49202054879294976,50.0
50,euclidean,t,full-rank,hardr,1.8131259532432118,ARE,1000,10.00,Hampel,0.49202054879294976,50.0
50,euclidean,t,full-rank,mono,1.7094190095938193,ARE,1000,15.00,Huber,0.5311146766322931,50.0
50,euclidean,t,full-rank,softr,1.8719135931452446,ARE,1000,15.00,Cauchy,0.5311146766322931,50.0
