cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
full-rank,50.0,0,1,-1,82.13,1.3085318425526282,50,1.143765334211413
full-rank,50.0,0,1,-1,85.0,1.375513525206573,50,1.1211356554667775
full-rank,50.0,0,1,-1,90.0,1.5213615697331215,50,1.0815538197663483
full-rank,50.0,0,1,-1,95.0,1.7454916991033549,50,1.041906249713512
full-rank,50.0,0,1,-1,99.0,2.18602160379482,50,1.0092149153199257
full-rank,50.0,0,1,-1,99.73,2.4796793740149665,50,1.002720634424613
full-rank,100.00000000000004,0,1,-1,5.0,0.2259934208098305,100,2.379168602134333
full-rank,100.00000000000004,0,1,-1,10.0,0.3231214225112502,100,2.1631484991652155
full-rank,100.00000000000004,0,1,-1,15.0,0.4007117897862342,100,2.012392716172667
full-rank,100.00000000000004,0,1,-1,20.0,0.4694963570106946,100,1.8929358103401348
full-rank,100.00000000000004,0,1,-1,25.0,0.5328523865054879,100,1.7931214431175764
full-rank,100.00000000000004,0,1,-1,30.0,0.59309512653214,100,1.7065280145603168
full-rank,100.00000000000004,0,1,-1,35.0,0.6515637981121883,100,1.6305548711232605
full-rank,100.00000000000004,0,1,-1,40.0,0.7096604728064555,100,1.5611279765680737
full-rank,100.00000000000004,0,1,-1,45.0,0.7680344391975265,100,1.498342658438076
full-rank,100.00000000000004,0,1,-1,50.0,0.8272203694932562,100,1.4404320208742287
full-rank,100.00000000000004,0,1,-1,60.0,0.95188749330804,100,1.335783978204804
full-rank,100.00000000000004,0,1,-1,70.0,1.0926402625072682,100,1.2427845519280565
full-rank,100.00000000000004,0,1,-1,75.0,1.1736134381414571,100,1.1998014134424846
full-rank,100.00000000000004,0,1,-1,80.0,1.2657989133385363,100,1.1585120239821742
full-rank,100.00000000000004,0,1,-1,82.13,1.309782165355003,100,1.1413174401746746
full-rank,100.00000000000004,0,1,-1,85.0,1.376730111536566,100,1.118179547812792
full-rank,100.00000000000004,0,1,-1,90.0,1.5177245908596406,100,1.079117500351738
full-rank,100.00000000000004,0,1,-1,95.0,1.7352094636160849,100,1.040238970341722
full-rank,100.00000000000004,0,1,-1,99.0,2.1592169262772303,100,1.008692579775235
full-rank,100.00000000000004,0,1,-1,99.73,2.440638272520426,100,1.002419879792329
full-rank,500.00000000000017,0,1,-1,5.0,0.2263757251044359,500,2.369243599747878
full-rank,500.00000000000017,0,1,-1,10.0,0.3249943566981719,500,2.1557449510128963
full-rank,500.00000000000017,0,1,-1,15.0,0.4026936850927682,500,2.006602934104169
full-rank,500.00000000000017,0,1,-1,20.0,0.4714837923390687,500,1.8864610292997
full-rank,500.00000000000017,0,1,-1,25.0,0.5351283148111496,500,1.787599378458825
full-rank,500.00000000000017,0,1,-1,30.0,0.5944018616291656,500,1.7017430774496451
